model,config_id,hash,cap,chunk,policy,mem,startup_s,attention_backend,moe_runner_backend,disable_cuda_graph,cuda_graph_captured,max_running_requests,chunked_prefill_size,schedule_policy,mem_fraction_static,launch_cmd
qwen,106,cap48_chunk2048_pollpm_mem0.85,48,2048,lpm,0.85,40.0,fa3,auto,False,True,48,2048,lpm,0.85,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39500 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.85 --max-running-requests 48 --chunked-prefill-size 2048 --schedule-policy lpm
qwen,107,cap48_chunk2048_pollpm_mem0.9,48,2048,lpm,0.9,37.0,fa3,auto,False,True,48,2048,lpm,0.9,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39400 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.9 --max-running-requests 48 --chunked-prefill-size 2048 --schedule-policy lpm
qwen,108,cap48_chunk2048_polfcfs_mem0.75,48,2048,fcfs,0.75,40.0,fa3,auto,False,True,48,2048,fcfs,0.75,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39000 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.75 --max-running-requests 48 --chunked-prefill-size 2048 --schedule-policy fcfs
qwen,109,cap48_chunk2048_polfcfs_mem0.8,48,2048,fcfs,0.8,37.0,fa3,auto,False,True,48,2048,fcfs,0.8,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39100 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.8 --max-running-requests 48 --chunked-prefill-size 2048 --schedule-policy fcfs
qwen,110,cap48_chunk2048_polfcfs_mem0.85,48,2048,fcfs,0.85,40.0,fa3,auto,False,True,48,2048,fcfs,0.85,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39600 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.85 --max-running-requests 48 --chunked-prefill-size 2048 --schedule-policy fcfs
qwen,111,cap48_chunk2048_polfcfs_mem0.9,48,2048,fcfs,0.9,40.0,fa3,auto,False,True,48,2048,fcfs,0.9,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39200 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.9 --max-running-requests 48 --chunked-prefill-size 2048 --schedule-policy fcfs
qwen,112,cap48_chunk8192_pollpm_mem0.75,48,8192,lpm,0.75,37.0,fa3,auto,False,True,48,8192,lpm,0.75,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39300 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.75 --max-running-requests 48 --chunked-prefill-size 8192 --schedule-policy lpm
qwen,113,cap48_chunk8192_pollpm_mem0.8,48,8192,lpm,0.8,37.0,fa3,auto,False,True,48,8192,lpm,0.8,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39500 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.8 --max-running-requests 48 --chunked-prefill-size 8192 --schedule-policy lpm
qwen,114,cap48_chunk8192_pollpm_mem0.85,48,8192,lpm,0.85,37.0,fa3,auto,False,True,48,8192,lpm,0.85,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39400 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.85 --max-running-requests 48 --chunked-prefill-size 8192 --schedule-policy lpm
qwen,115,cap48_chunk8192_pollpm_mem0.9,48,8192,lpm,0.9,40.0,fa3,auto,False,True,48,8192,lpm,0.9,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39000 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.9 --max-running-requests 48 --chunked-prefill-size 8192 --schedule-policy lpm
qwen,116,cap48_chunk8192_polfcfs_mem0.75,48,8192,fcfs,0.75,37.0,fa3,auto,False,True,48,8192,fcfs,0.75,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39100 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.75 --max-running-requests 48 --chunked-prefill-size 8192 --schedule-policy fcfs
qwen,117,cap48_chunk8192_polfcfs_mem0.8,48,8192,fcfs,0.8,37.0,fa3,auto,False,True,48,8192,fcfs,0.8,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39600 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.8 --max-running-requests 48 --chunked-prefill-size 8192 --schedule-policy fcfs
qwen,118,cap48_chunk8192_polfcfs_mem0.85,48,8192,fcfs,0.85,40.0,fa3,auto,False,True,48,8192,fcfs,0.85,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39200 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.85 --max-running-requests 48 --chunked-prefill-size 8192 --schedule-policy fcfs
qwen,119,cap48_chunk8192_polfcfs_mem0.9,48,8192,fcfs,0.9,40.0,fa3,auto,False,True,48,8192,fcfs,0.9,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39300 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.9 --max-running-requests 48 --chunked-prefill-size 8192 --schedule-policy fcfs
qwen,120,cap64_chunk-1_pollpm_mem0.75,64,-1,lpm,0.75,37.0,fa3,auto,False,True,64,-1,lpm,0.75,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39500 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.75 --max-running-requests 64 --chunked-prefill-size -1 --schedule-policy lpm
qwen,121,cap64_chunk-1_pollpm_mem0.8,64,-1,lpm,0.8,37.0,fa3,auto,False,True,64,-1,lpm,0.8,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39400 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.8 --max-running-requests 64 --chunked-prefill-size -1 --schedule-policy lpm
qwen,122,cap64_chunk-1_pollpm_mem0.85,64,-1,lpm,0.85,40.0,fa3,auto,False,True,64,-1,lpm,0.85,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39000 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.85 --max-running-requests 64 --chunked-prefill-size -1 --schedule-policy lpm
qwen,123,cap64_chunk-1_pollpm_mem0.9,64,-1,lpm,0.9,40.0,fa3,auto,False,True,64,-1,lpm,0.9,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39100 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.9 --max-running-requests 64 --chunked-prefill-size -1 --schedule-policy lpm
qwen,124,cap64_chunk-1_polfcfs_mem0.75,64,-1,fcfs,0.75,37.0,fa3,auto,False,True,64,-1,fcfs,0.75,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39600 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.75 --max-running-requests 64 --chunked-prefill-size -1 --schedule-policy fcfs
qwen,125,cap64_chunk-1_polfcfs_mem0.8,64,-1,fcfs,0.8,37.0,fa3,auto,False,True,64,-1,fcfs,0.8,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39200 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.8 --max-running-requests 64 --chunked-prefill-size -1 --schedule-policy fcfs
qwen,126,cap64_chunk-1_polfcfs_mem0.85,64,-1,fcfs,0.85,37.0,fa3,auto,False,True,64,-1,fcfs,0.85,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39300 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.85 --max-running-requests 64 --chunked-prefill-size -1 --schedule-policy fcfs
qwen,127,cap64_chunk-1_polfcfs_mem0.9,64,-1,fcfs,0.9,40.0,fa3,auto,False,True,64,-1,fcfs,0.9,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39500 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.9 --max-running-requests 64 --chunked-prefill-size -1 --schedule-policy fcfs
qwen,128,cap64_chunk2048_pollpm_mem0.75,64,2048,lpm,0.75,40.0,fa3,auto,False,True,64,2048,lpm,0.75,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39400 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.75 --max-running-requests 64 --chunked-prefill-size 2048 --schedule-policy lpm
qwen,129,cap64_chunk2048_pollpm_mem0.8,64,2048,lpm,0.8,40.0,fa3,auto,False,True,64,2048,lpm,0.8,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39000 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.8 --max-running-requests 64 --chunked-prefill-size 2048 --schedule-policy lpm
qwen,130,cap64_chunk2048_pollpm_mem0.85,64,2048,lpm,0.85,40.0,fa3,auto,False,True,64,2048,lpm,0.85,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39100 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.85 --max-running-requests 64 --chunked-prefill-size 2048 --schedule-policy lpm
qwen,131,cap64_chunk2048_pollpm_mem0.9,64,2048,lpm,0.9,40.0,fa3,auto,False,True,64,2048,lpm,0.9,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39600 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.9 --max-running-requests 64 --chunked-prefill-size 2048 --schedule-policy lpm
qwen,132,cap64_chunk2048_polfcfs_mem0.75,64,2048,fcfs,0.75,40.0,fa3,auto,False,True,64,2048,fcfs,0.75,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39200 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.75 --max-running-requests 64 --chunked-prefill-size 2048 --schedule-policy fcfs
qwen,133,cap64_chunk2048_polfcfs_mem0.8,64,2048,fcfs,0.8,37.0,fa3,auto,False,True,64,2048,fcfs,0.8,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39300 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.8 --max-running-requests 64 --chunked-prefill-size 2048 --schedule-policy fcfs
qwen,134,cap64_chunk2048_polfcfs_mem0.85,64,2048,fcfs,0.85,37.0,fa3,auto,False,True,64,2048,fcfs,0.85,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39500 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.85 --max-running-requests 64 --chunked-prefill-size 2048 --schedule-policy fcfs
qwen,135,cap64_chunk2048_polfcfs_mem0.9,64,2048,fcfs,0.9,40.0,fa3,auto,False,True,64,2048,fcfs,0.9,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39400 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.9 --max-running-requests 64 --chunked-prefill-size 2048 --schedule-policy fcfs
qwen,136,cap64_chunk8192_pollpm_mem0.75,64,8192,lpm,0.75,37.0,fa3,auto,False,True,64,8192,lpm,0.75,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39200 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.75 --max-running-requests 64 --chunked-prefill-size 8192 --schedule-policy lpm
qwen,137,cap64_chunk8192_pollpm_mem0.8,64,8192,lpm,0.8,37.0,fa3,auto,False,True,64,8192,lpm,0.8,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39100 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.8 --max-running-requests 64 --chunked-prefill-size 8192 --schedule-policy lpm
qwen,138,cap64_chunk8192_pollpm_mem0.85,64,8192,lpm,0.85,40.0,fa3,auto,False,True,64,8192,lpm,0.85,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39600 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.85 --max-running-requests 64 --chunked-prefill-size 8192 --schedule-policy lpm
qwen,139,cap64_chunk8192_pollpm_mem0.9,64,8192,lpm,0.9,40.0,fa3,auto,False,True,64,8192,lpm,0.9,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39001 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.9 --max-running-requests 64 --chunked-prefill-size 8192 --schedule-policy lpm
qwen,140,cap64_chunk8192_polfcfs_mem0.75,64,8192,fcfs,0.75,37.0,fa3,auto,False,True,64,8192,fcfs,0.75,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39300 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.75 --max-running-requests 64 --chunked-prefill-size 8192 --schedule-policy fcfs
qwen,141,cap64_chunk8192_polfcfs_mem0.8,64,8192,fcfs,0.8,40.0,fa3,auto,False,True,64,8192,fcfs,0.8,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39500 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.8 --max-running-requests 64 --chunked-prefill-size 8192 --schedule-policy fcfs
qwen,142,cap64_chunk8192_polfcfs_mem0.85,64,8192,fcfs,0.85,40.0,fa3,auto,False,True,64,8192,fcfs,0.85,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39400 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.85 --max-running-requests 64 --chunked-prefill-size 8192 --schedule-policy fcfs
qwen,143,cap64_chunk8192_polfcfs_mem0.9,64,8192,fcfs,0.9,37.0,fa3,auto,False,True,64,8192,fcfs,0.9,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39300 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.9 --max-running-requests 64 --chunked-prefill-size 8192 --schedule-policy fcfs
qwen,144,cap96_chunk-1_pollpm_mem0.75,96,-1,lpm,0.75,40.0,fa3,auto,False,True,96,-1,lpm,0.75,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39500 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.75 --max-running-requests 96 --chunked-prefill-size -1 --schedule-policy lpm
qwen,145,cap96_chunk-1_pollpm_mem0.8,96,-1,lpm,0.8,37.0,fa3,auto,False,True,96,-1,lpm,0.8,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39400 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.8 --max-running-requests 96 --chunked-prefill-size -1 --schedule-policy lpm
qwen,146,cap96_chunk-1_pollpm_mem0.85,96,-1,lpm,0.85,37.0,fa3,auto,False,True,96,-1,lpm,0.85,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39200 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.85 --max-running-requests 96 --chunked-prefill-size -1 --schedule-policy lpm
qwen,147,cap96_chunk-1_pollpm_mem0.9,96,-1,lpm,0.9,40.0,fa3,auto,False,True,96,-1,lpm,0.9,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39500 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.9 --max-running-requests 96 --chunked-prefill-size -1 --schedule-policy lpm
qwen,148,cap96_chunk-1_polfcfs_mem0.75,96,-1,fcfs,0.75,37.0,fa3,auto,False,True,96,-1,fcfs,0.75,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39400 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.75 --max-running-requests 96 --chunked-prefill-size -1 --schedule-policy fcfs
qwen,149,cap96_chunk-1_polfcfs_mem0.8,96,-1,fcfs,0.8,37.0,fa3,auto,False,True,96,-1,fcfs,0.8,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39300 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.8 --max-running-requests 96 --chunked-prefill-size -1 --schedule-policy fcfs
qwen,150,cap96_chunk-1_polfcfs_mem0.85,96,-1,fcfs,0.85,40.0,fa3,auto,False,True,96,-1,fcfs,0.85,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39100 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.85 --max-running-requests 96 --chunked-prefill-size -1 --schedule-policy fcfs
qwen,151,cap96_chunk-1_polfcfs_mem0.9,96,-1,fcfs,0.9,40.0,fa3,auto,False,True,96,-1,fcfs,0.9,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39500 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.9 --max-running-requests 96 --chunked-prefill-size -1 --schedule-policy fcfs
qwen,152,cap96_chunk2048_pollpm_mem0.75,96,2048,lpm,0.75,40.0,fa3,auto,False,True,96,2048,lpm,0.75,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39000 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.75 --max-running-requests 96 --chunked-prefill-size 2048 --schedule-policy lpm
qwen,153,cap96_chunk2048_pollpm_mem0.8,96,2048,lpm,0.8,37.0,fa3,auto,False,True,96,2048,lpm,0.8,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39200 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.8 --max-running-requests 96 --chunked-prefill-size 2048 --schedule-policy lpm
qwen,154,cap96_chunk2048_pollpm_mem0.85,96,2048,lpm,0.85,40.0,fa3,auto,False,True,96,2048,lpm,0.85,/home/t-jialianggu/.conda/envs/sglang-dev/bin/python -m sglang.launch_server --model-path /data/hf/models/Qwen3-30B-A3B-Instruct-2507 --served-model-name qwen3-30b-a3b --host 127.0.0.1 --port 39600 --tensor-parallel-size 1 --context-length 8192 --schedule-conservativeness 1.0 --trust-remote-code --moe-runner-backend auto --mem-fraction-static 0.85 --max-running-requests 96 --chunked-prefill-size 2048 --schedule-policy lpm
