model,config_id,hash,cap,chunk,policy,mem,is_cookbook,workload,rep,completed,num_prompts,failed_reqs,dur_s,request_throughput,input_throughput,output_throughput,total_throughput,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_mean_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,itl_mean_ms,e2e_mean_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,mean_in_len,mean_out_len,worker
lfm25,2,cap8_chunk-1_pollpm_mem0.85,8,-1,lpm,0.85,0,R_long_prefill,0,4,4,0,0.3190783993341028,12.536104005622931,50144.41602249172,401.1553281799338,50545.57135067166,209.59369465708733,210.1449633482844,210.61447432730347,210.6574684055522,3.2225415042992083,3.193233477612657,3.299832069164803,3.3142650971609737,3.2225415042992083,309.4924812903628,309.4793127384037,310.1991664385423,310.2564004762098,4000.0,32.0,g1
lfm25,2,cap8_chunk-1_pollpm_mem0.85,8,-1,lpm,0.85,0,R_concurrent_decode,0,32,32,0,4.100058367010206,7.804766941241045,1560.953388248209,1998.0203369577075,3558.9737252059167,1561.769088395522,1542.122202226892,3096.1865060031414,3096.294992887415,3.832532580503646,3.8919608875670857,3.934573440027296,3.9347905878196743,3.832532580503646,2539.064896423952,2540.610365802422,4087.308576190844,4087.414552522823,200.0,256.0,g1
lfm25,2,cap8_chunk-1_pollpm_mem0.85,8,-1,lpm,0.85,0,R_short_decode,0,8,8,0,4.7823799080215394,1.6728072955018711,167.28072955018715,428.2386676484791,595.5193971986662,26.336690702009943,26.269348105415705,27.590111759491265,27.65255177859217,2.235532022979171,2.235206754366849,2.2382258917272617,2.2389284480882643,2.2355302711085487,596.1174685508013,596.0275859106332,597.4665148416534,597.65173335094,100.0,256.0,g1
lfm25,3,cap8_chunk-1_pollpm_mem0.9,8,-1,lpm,0.9,0,R_concurrent_decode,0,32,32,0,4.150118185672909,7.71062378668415,1542.12475733683,1973.9196893911424,3516.044446727972,1603.1841940421143,1590.7316466327757,3133.6198943899944,3133.822689596564,3.826122330364716,3.85786079637268,3.9509799132379246,3.951149161594609,3.826122330364716,2578.845388285117,2573.703956557438,4122.821520385332,4123.14502118621,200.0,256.0,g3
lfm25,3,cap8_chunk-1_pollpm_mem0.9,8,-1,lpm,0.9,0,tool_agent,0,200,200,0,38.30659124208614,5.221033600616147,13922.147147722988,1082.3985809117366,15004.545728634725,326.6378349950537,232.41303325630724,1042.909364495426,1730.6184180919074,5.048989234407993,3.5430343825659105,10.816621836072397,36.95519515313208,3.446118386737742,963.2565151690504,528.2622866798192,2447.749392641707,3652.082262882031,2666.55,207.315,g3
lfm25,3,cap8_chunk-1_pollpm_mem0.9,8,-1,lpm,0.9,0,R_medium_balanced,0,16,16,0,2.244261683896184,7.129293395154776,5703.434716123821,1825.099109159623,7528.533825283444,94.0824901626911,92.41010760888456,99.4580165715888,99.56238942686468,4.009011322426994,4.018209584276466,4.146331468341398,4.159475480224573,4.009011322426993,1116.3803773815744,1116.7968718800694,1147.0024117734283,1147.1440754365176,800.0,256.0,g3
lfm25,3,cap8_chunk-1_pollpm_mem0.9,8,-1,lpm,0.9,0,shared_prefix,0,128,128,0,19.462723137810823,6.576674758905165,15448.30072703891,1683.6287382797225,17131.929465318633,6609.97537507501,5198.255415307358,16833.25610300525,18162.051646267068,3.907170475640642,3.952609059199983,4.208341686456811,4.214978571816841,3.9072214807770855,7606.103176498436,6179.8128969967365,17844.927401468147,19129.88722899929,2348.953125,256.0,g3
lfm25,3,cap8_chunk-1_pollpm_mem0.9,8,-1,lpm,0.9,0,R_short_decode,0,8,8,0,4.77720668213442,1.6746187745901882,167.4618774590188,428.70240629508817,596.1642837541069,26.416682871058583,26.53801697306335,27.630473324097693,27.892187763936818,2.2326954425546166,2.2320943784114777,2.2358537415212623,2.236781526967824,2.2326933248347665,595.4743940383196,595.5135419499129,596.6973778558895,596.8813558807597,100.0,256.0,g3
lfm25,3,cap8_chunk-1_pollpm_mem0.9,8,-1,lpm,0.9,0,R_long_prefill,0,4,4,0,0.3143050326034426,12.726490463316198,50905.9618532648,407.24769482611833,51313.20954809091,205.1073113689199,205.8373666368425,206.1707011656836,206.1984260985628,3.2238229403212184,3.193320158208089,3.298673715682761,3.313469862144801,3.223822940321219,305.0458225188777,305.0627652555704,305.34537956118584,305.37418849766254,4000.0,32.0,g3
lfm25,4,cap8_chunk-1_polfcfs_mem0.75,8,-1,fcfs,0.75,0,tool_agent,0,200,200,0,38.26910005696118,5.2261485036834525,13935.78629249711,1083.458977041135,15019.245269538244,356.1989953299053,259.7086394671351,1439.4852360943328,1762.8879575245076,5.435389218515216,3.580308615392636,14.35163843965924,37.16221634298563,3.468010526698566,996.8619199795648,519.9789865873754,2368.3930916013164,3668.46186720766,2666.55,207.315,g2
lfm25,4,cap8_chunk-1_polfcfs_mem0.75,8,-1,fcfs,0.75,0,R_long_prefill,0,4,4,0,0.330711985938251,12.095116506442135,48380.46602576856,387.0437282061484,48767.5097539747,219.15187232661992,219.5686453487724,219.95523553341627,219.99531421810389,3.235648051955767,3.214165598394409,3.288652818469751,3.2991123196458623,3.235648051955767,319.4569619372487,319.4459944497794,319.7904609609395,319.81281840242445,4000.0,32.0,g2
lfm25,4,cap8_chunk-1_polfcfs_mem0.75,8,-1,fcfs,0.75,0,R_short_decode,0,8,8,0,4.79305078741163,1.6690830860818406,166.90830860818406,427.2852700369512,594.1935786451353,24.89658514969051,25.211402447894216,26.36778727173805,26.608488708734512,2.2475150596567266,2.2311077188408257,2.319313864499303,2.3568791198134837,2.2474568176881218,597.7171415579505,593.7955593690276,616.0155643243343,625.364196235314,100.0,256.0,g2
lfm25,4,cap8_chunk-1_polfcfs_mem0.75,8,-1,fcfs,0.75,0,shared_prefix,0,128,128,0,19.358501427341253,6.61208206019591,15531.47081805362,1692.6930074101529,17224.163825463773,6584.475611147354,8615.176596213132,8730.127980513498,8731.353778685443,3.912639205655929,3.8977709562316822,4.162724745441593,4.170216190939148,3.912649997940608,7582.140225465991,9619.54697058536,9728.21904006414,9729.436866808684,2348.953125,256.0,g2
lfm25,4,cap8_chunk-1_polfcfs_mem0.75,8,-1,fcfs,0.75,0,R_concurrent_decode,0,32,32,0,4.065614874009043,7.870888166159544,1574.1776332319089,2014.9473705368432,3589.125003768752,1551.48449682747,1543.9583519473672,3053.753659501672,3053.898869282566,3.800162159228314,3.805389480811416,3.8928656661700383,3.8931933314192526,3.800162159228314,2520.52584743069,2514.2935181502253,4046.313562360592,4046.569496183656,200.0,256.0,g2
lfm25,4,cap8_chunk-1_polfcfs_mem0.75,8,-1,fcfs,0.75,0,R_medium_balanced,0,16,16,0,2.2357131340540946,7.156553207247415,5725.242565797932,1832.077621055338,7557.320186853271,94.70638606580906,95.145461615175,96.19263210333884,96.40502003021538,3.978657034024888,3.986930454551589,4.141678039313239,4.154124508118804,3.978657034024888,1109.2639297421556,1109.184707980603,1150.292035075836,1150.7705732947215,800.0,256.0,g2
lfm25,5,cap8_chunk-1_polfcfs_mem0.8,8,-1,fcfs,0.8,0,R_medium_balanced,0,16,16,0,2.369220906402916,6.753274866332367,5402.619893065894,1728.838365781086,7131.458258846979,119.98077578027733,120.8235986996442,129.78583946824074,129.9348808825016,4.1507980688109845,4.21068439004468,4.322616001773699,4.400479902750721,4.1507980688109845,1178.4342833270784,1178.7611246109009,1223.6714591272175,1224.1627884097395,800.0,256.0,g6
lfm25,5,cap8_chunk-1_polfcfs_mem0.8,8,-1,fcfs,0.8,0,R_short_decode,0,8,8,0,4.74369728891179,1.686448251809763,168.6448251809763,431.7307524632993,600.3755776442756,23.57225999003276,23.315592436119918,25.491136545315385,25.60083297081292,2.227301661109056,2.2268439022203284,2.230626563121008,2.2319049250124,2.2272992467616426,591.2551555084065,590.7657260540873,593.353562336415,593.6157413385808,100.0,256.0,g6
lfm25,5,cap8_chunk-1_polfcfs_mem0.8,8,-1,fcfs,0.8,0,R_long_prefill,0,4,4,0,0.3041181061416864,13.152784787290596,52611.13914916238,420.8891131932991,53032.02826235568,198.3840224565938,198.87589197605848,199.21920492779464,199.24771273043007,3.161908581762785,3.138932279281078,3.2266315343158865,3.2389395425636924,3.161908581762785,296.40318849124014,296.27770418301225,296.92821502685547,297.01122626662254,4000.0,32.0,g6
lfm25,5,cap8_chunk-1_polfcfs_mem0.8,8,-1,fcfs,0.8,0,shared_prefix,0,128,128,0,19.350180324167013,6.614925435094628,15538.149772407513,1693.4209113842248,17231.57068379174,6580.111752857192,8602.336235810071,8715.795295545831,8717.117223371752,3.912196843603261,3.903583624381937,4.161505534258835,4.171402327241559,3.912209667012253,7577.66408966927,9607.801746344194,9713.955143350177,9715.092820981516,2348.953125,256.0,g6
