index,start_us,duration_us,gap_to_next_kernel_us,layer,role,kind,short_name,grid_x,block_x,graph_node_id
237,2922.054,8.864,0.128,15,conv_in_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500894
238,2931.046,1.056,0.128,15,conv_b_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561500895
239,2932.23,2.752,0.064,15,conv_kernel,conv_update,causal_conv1d_update_kernel,1,64,459561500896
240,2935.046,0.992,0.096,15,conv_c_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561500897
241,2936.134,5.6,0.256,15,conv_out_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500898
242,2941.99,2.048,0.064,15,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500899
243,2944.102,5.184,0.064,15,moe_router,gemm,nvjet_tst_64x8_64x16_1x1_v_bz_TNT,1,384,459561500900
244,2949.35,2.4,0.064,15,moe_topk,topk_sigmoid,topkGatingSigmoid,1,32,459561500901
245,2951.814,4.448,0.064,15,moe_align,moe_align,moe_align_block_size_small_batch_expert_kernel,1,289,459561500902
246,2956.326,20.287,0.001,15,moe_up,fused_moe,fused_moe_kernel,448,128,459561500903
247,2976.614,1.375,0.001,15,moe_activation,act_and_mul,act_and_mul_kernel,4,224,459561500904
248,2977.99,14.464,0.128,15,moe_down,fused_moe,fused_moe_kernel,256,128,459561500905
