model,tokens,M,config_key,BLOCK_SIZE_M,BLOCK_SIZE_N,BLOCK_SIZE_K,GROUP_SIZE_M,num_warps,num_stages,median_ms,p95_ms,std_ms,default_ms,speedup,max_abs_err
lfm25,512,2048,bm256_bn32_bk128_gm32_w8_s3,256,32,128,32,8,3,0.7683200240135193,0.7694720029830933,0.00046680314716552283,0.3336319923400879,0.43423571156882584,0.0
lfm25,512,2048,bm256_bn32_bk128_gm16_w8_s3,256,32,128,16,8,3,0.7690879702568054,0.7707840204238892,0.0008170008312353911,0.3336319923400879,0.4338021204891362,0.0
lfm25,512,2048,bm16_bn32_bk256_gm1_w8_s2,16,32,256,1,8,2,0.8066880106925964,0.8136640191078186,0.004364913113604124,0.3336319923400879,0.4135824357345316,0.0
lfm25,512,2048,bm16_bn32_bk256_gm16_w8_s2,16,32,256,16,8,2,0.8073279857635498,0.8079360127449036,0.0026369508360966926,0.3336319923400879,0.4132545857735223,0.0
lfm25,512,2048,bm16_bn32_bk256_gm32_w8_s2,16,32,256,32,8,2,0.8154879808425903,0.8297280073165894,0.009434090065610566,0.3336319923400879,0.4091194477144443,0.0
lfm25,512,2048,bm16_bn32_bk256_gm1_w8_s3,16,32,256,1,8,3,0.8157439827919006,0.8209599852561951,0.0022246775825328006,0.3336319923400879,0.4089910552551372,0.0
lfm25,512,2048,bm16_bn32_bk256_gm16_w8_s3,16,32,256,16,8,3,0.8218240141868591,0.8282560110092163,0.004639232744143885,0.3336319923400879,0.40596525117387183,0.0
lfm25,512,2048,bm16_bn32_bk256_gm32_w8_s3,16,32,256,32,8,3,0.8238080143928528,0.8373439908027649,0.0066745545272114066,0.3336319923400879,0.4049875535454398,0.0
lfm25,512,2048,bm256_bn32_bk64_gm32_w4_s4,256,32,64,32,4,4,0.839743971824646,0.8403199911117554,0.0005704258954851675,0.3336319923400879,0.39730203911455575,0.0
lfm25,512,2048,bm256_bn32_bk64_gm16_w4_s4,256,32,64,16,4,4,0.8398079872131348,0.8418880105018616,0.0008448542168370741,0.3336319923400879,0.3972717542818695,0.0
lfm25,512,2048,bm256_bn32_bk64_gm1_w4_s5,256,32,64,1,4,5,0.8432000279426575,0.8447039723396301,0.0007718686601895667,0.3336319923400879,0.3956736020919307,0.0
lfm25,512,2048,bm256_bn32_bk64_gm32_w4_s5,256,32,64,32,4,5,0.8433600068092346,0.8437759876251221,0.0006242540803384857,0.3336319923400879,0.39559854587170906,0.0
lfm25,512,2048,bm256_bn32_bk64_gm16_w4_s5,256,32,64,16,4,5,0.8435840010643005,0.8455359935760498,0.001098414732410638,0.3336319923400879,0.39549350381131454,0.0
lfm25,512,2048,bm256_bn32_bk64_gm1_w4_s4,256,32,64,1,4,4,0.843936026096344,0.8444479703903198,0.0033158882043332256,0.3336319923400879,0.39532853441902993,0.0
lfm25,512,2048,bm256_bn32_bk64_gm1_w8_s2,256,32,64,1,8,2,0.846560001373291,0.8478080034255981,0.000562693099287686,0.3336319923400879,0.39410318441559905,0.0
lfm25,512,2048,bm16_bn32_bk128_gm16_w8_s3,16,32,128,16,8,3,0.8505600094795227,0.8524479866027832,0.0008640136157201154,0.3336319923400879,0.3922497985112714,0.0
lfm25,512,2048,bm256_bn32_bk64_gm16_w8_s2,256,32,64,16,8,2,0.8512639999389648,0.8515520095825195,0.000387497759208945,0.3336319923400879,0.39192541017123844,0.0
lfm25,512,2048,bm16_bn32_bk128_gm32_w8_s3,16,32,128,32,8,3,0.8527039885520935,0.8547520041465759,0.0008656851867175097,0.3336319923400879,0.39126355314298567,0.0
lfm25,512,2048,bm256_bn32_bk64_gm32_w8_s2,256,32,64,32,8,2,0.8529279828071594,0.8539199829101562,0.0006876959754086352,0.3336319923400879,0.3911608002847288,0.0
lfm25,512,2048,bm16_bn32_bk128_gm32_w8_s2,16,32,128,32,8,2,0.8541759848594666,0.8545920252799988,0.00037894979894154607,0.3336319923400879,0.3905892910288022,0.0
lfm25,512,2048,bm16_bn32_bk256_gm16_w8_s4,16,32,256,16,8,4,0.8542720079421997,0.8546879887580872,0.00025325519805416945,0.3336319923400879,0.3905453874624223,0.0
lfm25,512,2048,bm16_bn32_bk128_gm16_w8_s2,16,32,128,16,8,2,0.8543999791145325,0.8550080060958862,0.0003297102473715453,0.3336319923400879,0.3904868919658113,0.0
lfm25,512,2048,bm16_bn32_bk128_gm1_w8_s3,16,32,128,1,8,3,0.8559359908103943,0.8690239787101746,0.006742892676129877,0.3336319923400879,0.38978614747138673,0.0
lfm25,512,2048,bm16_bn32_bk256_gm1_w8_s4,16,32,256,1,8,4,0.8591359853744507,0.8603839874267578,0.00301933746142125,0.3336319923400879,0.38833432427426007,0.0
lfm25,512,2048,bm16_bn32_bk128_gm1_w8_s2,16,32,128,1,8,2,0.8593279719352722,0.8657919764518738,0.004659419579030304,0.3336319923400879,0.38824756465069227,0.0
lfm25,512,2048,bm16_bn32_bk128_gm16_w8_s4,16,32,128,16,8,4,0.8594880104064941,0.8616960048675537,0.0010819663556155845,0.3336319923400879,0.38817527213939484,0.0
lfm25,512,2048,bm16_bn32_bk128_gm32_w8_s4,16,32,128,32,8,4,0.8622720241546631,0.864512026309967,0.0009785170894018765,0.3336319923400879,0.38692197241023485,0.0
lfm25,512,2048,bm16_bn32_bk256_gm32_w8_s4,16,32,256,32,8,4,0.8642240166664124,0.8652160167694092,0.0034547773535095194,0.3336319923400879,0.38604804530544395,0.0
lfm25,512,2048,bm16_bn32_bk128_gm1_w8_s4,16,32,128,1,8,4,0.866208016872406,0.8755199909210205,0.00557363967195609,0.3336319923400879,0.38516382421017525,0.0
lfm25,512,2048,bm16_bn32_bk128_gm16_w8_s5,16,32,128,16,8,5,0.8723520040512085,0.8744000196456909,0.0010491019121983138,0.3336319923400879,0.3824511100916817,0.0
lfm25,512,2048,bm16_bn32_bk128_gm1_w8_s5,16,32,128,1,8,5,0.8735039830207825,0.8753920197486877,0.001051952234528175,0.3336319923400879,0.38194673272846436,0.0
lfm25,512,2048,bm16_bn32_bk128_gm32_w8_s5,16,32,128,32,8,5,0.8746240139007568,0.876800000667572,0.0009849827451316932,0.3336319923400879,0.38145761725900307,0.0
lfm25,512,2048,bm256_bn32_bk128_gm1_w4_s3,256,32,128,1,4,3,0.887615978717804,0.888480007648468,0.00036909983958435154,0.3336319923400879,0.3758742523112668,0.0
lfm25,512,2048,bm256_bn32_bk128_gm16_w4_s3,256,32,128,16,4,3,0.8897600173950195,0.8919039964675903,0.0010766390770671436,0.3336319923400879,0.3749685149000891,0.0
lfm25,512,2048,bm256_bn32_bk128_gm32_w4_s3,256,32,128,32,4,3,0.8916159868240356,0.8934720158576965,0.0012506045016112855,0.3336319923400879,0.3741879881814318,0.0
lfm25,512,2048,bm16_bn32_bk256_gm1_w8_s5,16,32,256,1,8,5,0.9614400267601013,0.9620159864425659,0.0008458105019918177,0.3336319923400879,0.3470127964865101,0.0
lfm25,512,2048,bm16_bn32_bk256_gm16_w8_s5,16,32,256,16,8,5,0.9615359902381897,0.9633280038833618,0.000902741065801071,0.3336319923400879,0.3469781638204112,0.0
lfm25,512,2048,bm16_bn32_bk256_gm32_w8_s5,16,32,256,32,8,5,0.964959979057312,0.9671040177345276,0.0008995250723194373,0.3336319923400879,0.34574697353357536,0.0
lfm25,512,2048,bm16_bn32_bk64_gm16_w8_s3,16,32,64,16,8,3,0.9833279848098755,0.9852799773216248,0.0009727096627567734,0.3336319923400879,0.3392886173219152,0.0
lfm25,512,2048,bm16_bn32_bk64_gm32_w8_s3,16,32,64,32,8,3,0.9847360253334045,0.9860159754753113,0.000665895305648466,0.3336319923400879,0.3388034800769366,0.0
lfm25,512,2048,bm16_bn32_bk64_gm16_w8_s4,16,32,64,16,8,4,0.990336000919342,0.9921280145645142,0.0007222680580901935,0.3336319923400879,0.33688767451690427,0.0
lfm25,512,2048,bm16_bn32_bk64_gm1_w8_s3,16,32,64,1,8,3,0.9912639856338501,1.0000959634780884,0.006189478403353067,0.3336319923400879,0.33657229272457784,0.0
lfm25,512,2048,bm16_bn32_bk64_gm32_w8_s4,16,32,64,32,8,4,0.993183970451355,0.9953600168228149,0.0010064550856980314,0.3336319923400879,0.33592164419293635,0.0
lfm25,512,2048,bm16_bn32_bk64_gm16_w8_s5,16,32,64,16,8,5,0.9988160133361816,1.0005760192871094,0.0007410238903264185,0.3336319923400879,0.3340274764175151,0.0
lfm25,512,2048,bm16_bn32_bk64_gm1_w8_s4,16,32,64,1,8,4,1.0007679462432861,1.0163520574569702,0.008900781233546266,0.3336319923400879,0.3333759775105568,0.0
lfm25,512,2048,bm16_bn32_bk64_gm32_w8_s5,16,32,64,32,8,5,1.002784013748169,1.0050239562988281,0.0013199257159680657,0.3336319923400879,0.3327057349997539,0.0
lfm25,512,2048,bm16_bn32_bk64_gm1_w8_s5,16,32,64,1,8,5,1.0098240375518799,1.0104000568389893,0.004272349152316002,0.3336319923400879,0.3303862652635138,0.0
lfm25,512,2048,bm16_bn32_bk64_gm1_w8_s2,16,32,64,1,8,2,1.0366400480270386,1.0396159887313843,0.004781319335519828,0.3336319923400879,0.3218397677912071,0.0
lfm25,512,2048,bm16_bn32_bk64_gm32_w8_s2,16,32,64,32,8,2,1.040287971496582,1.0427520275115967,0.0011632238714853814,0.3336319923400879,0.3207111890951861,0.0
lfm25,512,2048,bm16_bn32_bk64_gm16_w8_s2,16,32,64,16,8,2,1.040992021560669,1.041856050491333,0.0008690076216457588,0.3336319923400879,0.3204942837505156,0.0
lfm25,512,2048,bm256_bn32_bk128_gm1_w8_s2,256,32,128,1,8,2,1.0753920078277588,1.0764800310134888,0.000754157509884062,0.3336319923400879,0.3102422092702816,0.0
lfm25,512,2048,bm256_bn32_bk128_gm16_w8_s2,256,32,128,16,8,2,1.0775680541992188,1.0783040523529053,0.00041447534318770696,0.3336319923400879,0.30961570458584387,0.0
lfm25,512,2048,bm256_bn32_bk128_gm32_w8_s2,256,32,128,32,8,2,1.0810240507125854,1.0814720392227173,0.0004347322501541678,0.3336319923400879,0.30862587388334756,0.0
lfm25,512,2048,bm256_bn32_bk128_gm1_w4_s2,256,32,128,1,4,2,1.1517119407653809,1.1550400257110596,0.0013297163669564723,0.3336319923400879,0.28968354024216303,0.0
lfm25,512,2048,bm256_bn32_bk128_gm16_w4_s2,256,32,128,16,4,2,1.1569279432296753,1.1579840183258057,0.0004240662778444921,0.3336319923400879,0.28837750379571797,0.0
lfm25,512,2048,bm256_bn32_bk128_gm32_w4_s2,256,32,128,32,4,2,1.1586240530014038,1.159168004989624,0.000510973994191403,0.3336319923400879,0.28795534796279915,0.0
lfm25,512,2048,bm256_bn256_bk64_gm32_w8_s3,256,256,64,32,8,3,1.5680320262908936,1.5693440437316895,0.0016692075202400089,0.3336319923400879,0.21277115948280648,0.0
lfm25,512,2048,bm256_bn256_bk64_gm16_w8_s3,256,256,64,16,8,3,1.5680960416793823,1.5710079669952393,0.0013057449001226103,0.3336319923400879,0.2127624733895625,0.0
lfm25,512,2048,bm256_bn256_bk64_gm16_w8_s2,256,256,64,16,8,2,1.5707839727401733,1.571552038192749,0.000800643577814115,0.3336319923400879,0.21239839349651593,0.0
lfm25,512,2048,bm256_bn256_bk64_gm1_w8_s3,256,256,64,1,8,3,1.5726720094680786,1.5736960172653198,0.0014010823677871966,0.3336319923400879,0.21214340328529882,0.0
lfm25,512,2048,bm256_bn256_bk64_gm32_w8_s2,256,256,64,32,8,2,1.5730880498886108,1.5746879577636719,0.001014334468298202,0.3336319923400879,0.2120872969340223,0.0
lfm25,512,2048,bm256_bn256_bk64_gm1_w8_s2,256,256,64,1,8,2,1.5756160020828247,1.5766719579696655,0.000489667850557489,0.3336319923400879,0.21174701951430802,0.0
lfm25,64,256,bm16_bn128_bk128_gm1_w8_s2,16,128,128,1,8,2,0.1950400024652481,0.19510400295257568,0.0001257428270725829,0.28940799832344055,1.4838391851179698,0.0
lfm25,64,256,bm16_bn128_bk128_gm32_w8_s2,16,128,128,32,8,2,0.1950400024652481,0.19542400538921356,0.00018942273459102653,0.28940799832344055,1.4838391851179698,0.0
lfm25,64,256,bm16_bn128_bk128_gm16_w8_s2,16,128,128,16,8,2,0.19574399292469025,0.19590400159358978,8.728459051967518e-05,0.28940799832344055,1.4785025787983503,0.0
lfm25,64,256,bm16_bn64_bk128_gm1_w4_s2,16,64,128,1,4,2,0.1960960030555725,0.19734400510787964,0.0005810969786097871,0.28940799832344055,1.4758485324222745,0.0
lfm25,64,256,bm16_bn64_bk128_gm16_w4_s2,16,64,128,16,4,2,0.1964160054922104,0.19670400023460388,0.00018326950512797437,0.28940799832344055,1.4734440688690114,0.0
lfm25,64,256,bm16_bn64_bk128_gm32_w4_s2,16,64,128,32,4,2,0.19644799828529358,0.19654400646686554,0.00014109344097312175,0.28940799832344055,1.4732041092276484,0.0
lfm25,64,256,bm16_bn256_bk128_gm16_w8_s2,16,256,128,16,8,2,0.19734400510787964,0.19766399264335632,0.00014367728627952443,0.28940799832344055,1.4665152770424084,0.0
lfm25,64,256,bm16_bn256_bk128_gm32_w8_s2,16,256,128,32,8,2,0.1974720060825348,0.19779199361801147,0.00027258169169933603,0.28940799832344055,1.4655646846595587,0.0
lfm25,64,256,bm16_bn64_bk128_gm1_w4_s3,16,64,128,1,4,3,0.1974720060825348,0.1976960003376007,0.00016316811352511313,0.28940799832344055,1.4655646846595587,0.0
lfm25,64,256,bm16_bn64_bk128_gm16_w4_s3,16,64,128,16,4,3,0.19753600656986237,0.19791999459266663,0.00020479727540632765,0.28940799832344055,1.465089850447523,0.0
lfm25,64,256,bm16_bn64_bk128_gm32_w4_s3,16,64,128,32,4,3,0.19753600656986237,0.19791999459266663,0.00022807640782648655,0.28940799832344055,1.465089850447523,0.0
lfm25,64,256,bm16_bn128_bk128_gm32_w4_s2,16,128,128,32,4,2,0.19760000705718994,0.19785599410533905,0.00014367476397590082,0.28940799832344055,1.4646153238227329,0.0
lfm25,64,256,bm16_bn256_bk128_gm1_w8_s2,16,256,128,1,8,2,0.19760000705718994,0.1976960003376007,0.00023550051780467997,0.28940799832344055,1.4646153238227329,0.0
lfm25,64,256,bm16_bn128_bk128_gm16_w4_s2,16,128,128,16,4,2,0.19791999459266663,0.1984959989786148,0.00029160725135242454,0.28940799832344055,1.4622474041547078,0.0
lfm25,64,256,bm16_bn128_bk128_gm1_w4_s2,16,128,128,1,4,2,0.19808000326156616,0.1985280066728592,0.00025600194931030273,0.28940799832344055,1.46106620334247,0.0
lfm25,64,256,bm16_bn128_bk128_gm1_w4_s3,16,128,128,1,4,3,0.1990080028772354,0.19920000433921814,0.00029019900434683316,0.28940799832344055,1.4542530659029393,0.0
lfm25,64,256,bm16_bn32_bk128_gm1_w4_s5,16,32,128,1,4,5,0.1990080028772354,0.19923199713230133,0.00013636746335889116,0.28940799832344055,1.4542530659029393,0.0
lfm25,64,256,bm16_bn32_bk128_gm16_w4_s5,16,32,128,16,4,5,0.1990080028772354,0.19923199713230133,0.00019348943831336935,0.28940799832344055,1.4542530659029393,0.0
lfm25,64,256,bm16_bn32_bk256_gm1_w4_s2,16,32,256,1,4,2,0.19910399615764618,0.19923199713230133,0.00023216838528805227,0.28940799832344055,1.4535519321987573,0.0
lfm25,64,256,bm16_bn32_bk128_gm32_w4_s5,16,32,128,32,4,5,0.19910399615764618,0.19923199713230133,0.0001247583887892345,0.28940799832344055,1.4535519321987573,0.0
lfm25,64,256,bm16_bn64_bk256_gm1_w4_s2,16,64,256,1,4,2,0.19926400482654572,0.19974400103092194,0.0003049262923868171,0.28940799832344055,1.4523847323823633,0.0
lfm25,64,256,bm16_bn64_bk128_gm1_w4_s4,16,64,128,1,4,4,0.19926400482654572,0.1995519995689392,0.00015009381185420841,0.28940799832344055,1.4523847323823633,0.0
lfm25,64,256,bm16_bn128_bk128_gm1_w8_s3,16,128,128,1,8,3,0.1993280053138733,0.19942399859428406,0.00012703643925946048,0.28940799832344055,1.451918398860823,0.0
lfm25,64,256,bm16_bn32_bk128_gm16_w4_s2,16,32,128,16,4,2,0.19948799908161163,0.1995840072631836,0.00016114745244408553,0.28940799832344055,1.4507539283355193,0.0
lfm25,64,256,bm16_bn32_bk128_gm32_w4_s2,16,32,128,32,4,2,0.1995519995689392,0.19961600005626678,9.91462430328861e-05,0.28940799832344055,1.4502886412995266,0.0
lfm25,64,256,bm16_bn64_bk256_gm16_w4_s2,16,64,256,16,4,2,0.19964799284934998,0.20044800639152527,0.00037884864097776765,0.28940799832344055,1.4495913241753526,0.0
lfm25,64,256,bm16_bn64_bk256_gm32_w4_s2,16,64,256,32,4,2,0.19964799284934998,0.1998080015182495,0.0001733892702192098,0.28940799832344055,1.4495913241753526,0.0
lfm25,64,256,bm16_bn64_bk128_gm16_w4_s4,16,64,128,16,4,4,0.19964799284934998,0.1998399943113327,0.00013576272599580654,0.28940799832344055,1.4495913241753526,0.0
lfm25,64,256,bm16_bn64_bk128_gm32_w4_s4,16,64,128,32,4,4,0.19974400103092194,0.1998080015182495,4.2454019242017516e-05,0.28940799832344055,1.4488945691972894,0.0
lfm25,64,256,bm16_bn64_bk64_gm1_w4_s5,16,64,64,1,4,5,0.1998080015182495,0.20015999674797058,0.0002316375133974915,0.28940799832344055,1.4484304738767302,0.0
lfm25,64,256,bm16_bn64_bk128_gm1_w4_s5,16,64,128,1,4,5,0.19993600249290466,0.22412799298763275,0.009750013063732701,0.28940799832344055,1.4475031745906346,0.0
lfm25,64,256,bm16_bn128_bk128_gm16_w4_s3,16,128,128,16,4,3,0.19996799528598785,0.20022399723529816,0.000232170603386218,0.28940799832344055,1.4472715891837513,0.0
lfm25,64,256,bm16_bn128_bk128_gm32_w4_s3,16,128,128,32,4,3,0.19996799528598785,0.20015999674797058,0.00013178506927352896,0.28940799832344055,1.4472715891837513,0.0
lfm25,64,256,bm16_bn64_bk128_gm16_w4_s5,16,64,128,16,4,5,0.20003199577331543,0.22483199834823608,0.011932720803605648,0.28940799832344055,1.4468085328279667,0.0
lfm25,64,256,bm32_bn256_bk128_gm32_w8_s2,32,256,128,32,8,2,0.20032000541687012,0.20047999918460846,0.0001270382409626334,0.28940799832344055,1.4447283870683632,0.0
lfm25,64,256,bm16_bn128_bk128_gm16_w8_s3,16,128,128,16,8,3,0.2003519982099533,0.20057600736618042,0.00021475892382074183,0.28940799832344055,1.4444976886138339,0.0
lfm25,64,256,bm32_bn256_bk128_gm1_w8_s2,32,256,128,1,8,2,0.2003840059041977,0.2006080001592636,0.00011904490409523976,0.28940799832344055,1.4442669564246793,0.0
