model,profile,tokens,M,median_ms,p95_ms,default_ms,speedup_vs_default,regression_pct,correctness_ok
qwen,oracle_t64,4,32,0.29760000109672546,0.31142398715019226,0.2489600032567978,0.8365591476455715,19.537273941050024,True
qwen,mid_M,4,32,0.30483201146125793,0.31436800956726074,0.2489600032567978,0.8167121361807466,22.442162384947096,True
qwen,oracle_t32,4,32,0.3160319924354553,0.31993600726127625,0.2489600032567978,0.7877683564193079,26.940869336940843,True
qwen,oracle_t512,512,4096,0.3510400056838989,0.35203200578689575,0.3457919955253601,0.9850501080402086,1.517678322936744,True
qwen,oracle_t2048,512,4096,0.38019201159477234,0.3856639862060547,0.3457919955253601,0.9095193612166752,9.948181714602278,True
qwen,oracle_t2048,512,4096,0.384223997592926,0.38550400733947754,0.3457919955253601,0.8999750085670508,11.114196558881106,True
qwen,oracle_t8192,512,4096,0.38649600744247437,0.3872640132904053,0.3457919955253601,0.894684521616507,11.77124179964688,True
qwen,oracle_t4,512,4096,0.45238399505615234,0.4594239890575409,0.3457919955253601,0.7643771647633965,30.825467596162113,True
qwen,global_best,512,4096,0.4543040096759796,0.4561919867992401,0.3457919955253601,0.7611466950775696,31.38071891622527,True
qwen,oracle_t16,512,4096,0.4656960070133209,0.4798080027103424,0.3457919955253601,0.7425272931650216,34.67518422622573,True
qwen,oracle_t32,512,4096,0.47567999362945557,0.4809280037879944,0.3457919955253601,0.726942482669819,37.56246523484652,True
qwen,oracle_t64,512,4096,0.4763520061969757,0.4832639992237091,0.3457919955253601,0.7259169501269448,37.756805351510934,True
qwen,mid_M,512,4096,0.4986880123615265,0.5027199983596802,0.3457919955253601,0.6934034645987768,44.21618163944836,True
qwen,oracle_t8,512,4096,0.5101760029792786,0.5133119821548462,0.3457919955253601,0.6777896128121198,47.53840736080968,True
qwen,oracle_t2,512,4096,0.5509120225906372,0.5663040280342102,0.3457919955253601,0.6276718992250159,59.31890550376657,True
qwen,oracle_t1,512,4096,0.6003199815750122,0.6169599890708923,0.3457919955253601,0.5760128034021671,73.6072521467563,True
qwen,low_M,512,4096,0.989408016204834,0.9918400049209595,0.3457919955253601,0.3494938284932714,186.12808538313072,True
qwen,oracle_t64,64,512,0.30502399802207947,0.30534398555755615,0.3118079900741577,1.0222408469368602,-2.1756953856329364,True
qwen,oracle_t32,64,512,0.305184006690979,0.30527999997138977,0.3118079900741577,1.0217048837355556,-2.1243789748952024,True
qwen,oracle_t2,64,512,0.3062080144882202,0.306335985660553,0.3118079900741577,1.0182881417891592,-1.7959692388272774,True
qwen,mid_M,64,512,0.30665600299835205,0.30691200494766235,0.3118079900741577,1.0168005420583055,-1.6522947582518155,True
qwen,oracle_t8,64,512,0.3096959888935089,0.3099200129508972,0.3118079900741577,1.0068195948814016,-0.6773403016858248,True
qwen,oracle_t4,64,512,0.31279999017715454,0.3129599988460541,0.3118079900741577,0.9968286440724151,0.31814454233867195,True
qwen,oracle_t1,64,512,0.3132160007953644,0.31324800848960876,0.3118079900741577,0.995504665414183,0.45156338709337884,True
qwen,oracle_t512,64,512,0.31833600997924805,0.3184640109539032,0.3118079900741577,0.9794933036148946,2.0936025095244615,True
qwen,global_best,64,512,0.32259199023246765,0.3227199912071228,0.3118079900741577,0.9665707752057368,3.458538748716844,True
qwen,oracle_t16,64,512,0.33267199993133545,0.332863986492157,0.3118079900741577,0.9372835409608139,6.691300582841264,True
qwen,oracle_t2048,64,512,0.3458879888057709,0.346015989780426,0.3118079900741577,0.9014709968701736,10.929802896810914,True
qwen,oracle_t2048,64,512,0.346015989780426,0.34617599844932556,0.3118079900741577,0.9011375175812657,10.970854113819396,True
qwen,oracle_t8192,64,512,0.3596799969673157,0.35977599024772644,0.3118079900741577,0.8669038943038355,15.353040466273015,True
qwen,low_M,64,512,0.40780800580978394,0.4084160029888153,0.3118079900741577,0.7645950683459509,30.788183366562993,True
qwen,oracle_t8192,8192,65536,1.6318720579147339,1.6374399662017822,1.5670080184936523,0.9602517617073687,4.139355935359834,True
qwen,oracle_t2048,8192,65536,1.6453759670257568,1.6580480337142944,1.5670080184936523,0.9523707954275245,5.001119816058042,True
qwen,oracle_t2048,8192,65536,1.655519962310791,1.6949440240859985,1.5670080184936523,0.9465352603217222,5.6484678299364655,True
qwen,oracle_t512,8192,65536,2.07475209236145,2.096992015838623,1.5670080184936523,0.7552748225982548,32.40213629256898,True
qwen,global_best,8192,65536,4.069632053375244,4.091487884521484,1.5670080184936523,0.38504906535567945,159.70716201486556,True
qwen,oracle_t4,8192,65536,4.355199813842773,4.3567681312561035,1.5670080184936523,0.3598016360840666,177.93092073832395,True
qwen,oracle_t16,8192,65536,4.682688236236572,4.693151950836182,1.5670080184936523,0.3346385536341066,198.82988350870016,True
qwen,oracle_t64,8192,65536,5.0872321128845215,5.091807842254639,1.5670080184936523,0.3080276236118387,224.64620811416282,True
qwen,oracle_t32,8192,65536,5.196224212646484,5.196800231933594,1.5670080184936523,0.30156666732738246,231.601635174883,True
qwen,oracle_t8,8192,65536,5.377024173736572,5.388256072998047,1.5670080184936523,0.2914266270454045,243.13954429572397,True
qwen,mid_M,8192,65536,5.499584197998047,5.592063903808594,1.5670080184936523,0.2849320897867284,250.9608204356693,True
qwen,oracle_t2,8192,65536,6.395552158355713,6.446400165557861,1.5670080184936523,0.24501528244850213,308.13780675504694,True
qwen,oracle_t1,8192,65536,7.110943794250488,7.114560127258301,1.5670080184936523,0.2203656875702839,353.7911555223668,True
qwen,low_M,8192,65536,12.75772762298584,12.763775825500488,1.5670080184936523,0.12282814501152574,714.1456503362188,True
qwen,oracle_t4,8,64,0.24563199281692505,0.2566399872303009,0.2531839907169342,1.030745172130887,-2.9828102000542644,True
qwen,oracle_t8,8,64,0.2473600059747696,0.249439999461174,0.2531839907169342,1.0235445690551876,-2.300297394662665,True
qwen,oracle_t32,8,64,0.25046399235725403,0.25203201174736023,0.2531839907169342,1.0108598379115528,-1.0743168839301487,True
qwen,oracle_t64,8,64,0.2505280077457428,0.2526080012321472,0.2531839907169342,1.0106015411014921,-1.0490327463717364,True
qwen,oracle_t16,8,64,0.2545599937438965,0.255840003490448,0.2531839907169342,0.9945945825707923,0.5434794763546913,True
qwen,low_M,8,64,0.263808012008667,0.32124799489974976,0.2531839907169342,0.959728208363195,4.196166298528214,True
qwen,oracle_t8192,8,64,0.26579201221466064,0.31907200813293457,0.2531839907169342,0.9525643325671357,4.979786226619098,True
qwen,oracle_t2,8,64,0.27401599287986755,0.3089919984340668,0.2531839907169342,0.9239752324527044,8.228009244954215,True
qwen,oracle_t1,8,64,0.285535991191864,0.28915199637413025,0.2531839907169342,0.8866972939562247,12.778059301190225,True
qwen,global_best,8,64,0.30185601115226746,0.306335985660553,0.2531839907169342,0.8387574915286969,19.223972375784903,True
qwen,oracle_t2048,8,64,0.3057279884815216,0.3314239978790283,0.2531839907169342,0.8281348134805682,20.753286025629023,True
qwen,oracle_t2048,8,64,0.3219519853591919,0.32950401306152344,0.2531839907169342,0.7864029489815527,27.16127289388608,True
qwen,mid_M,8,64,0.3248000144958496,0.32684800028800964,0.2531839907169342,0.7795073257922206,28.286158052933065,True
qwen,oracle_t512,8,64,0.3269439935684204,0.3279680013656616,0.2531839907169342,0.7743956019915372,29.13296478289249,True
