model,workload,config_id,hash,cls
lfm25,tool_agent,6,cap8_chunk-1_polfcfs_mem0.85,TRADE-OFF
lfm25,tool_agent,7,cap8_chunk-1_polfcfs_mem0.9,TRADE-OFF
lfm25,tool_agent,8,cap8_chunk2048_pollpm_mem0.75,TRADE-OFF
lfm25,tool_agent,9,cap8_chunk2048_pollpm_mem0.8,TRADE-OFF
lfm25,tool_agent,10,cap8_chunk2048_pollpm_mem0.85,TRADE-OFF
lfm25,tool_agent,11,cap8_chunk2048_pollpm_mem0.9,TRADE-OFF
lfm25,tool_agent,12,cap8_chunk2048_polfcfs_mem0.75,TRADE-OFF
lfm25,tool_agent,13,cap8_chunk2048_polfcfs_mem0.8,TRADE-OFF
lfm25,tool_agent,14,cap8_chunk2048_polfcfs_mem0.85,TRADE-OFF
lfm25,tool_agent,15,cap8_chunk2048_polfcfs_mem0.9,TRADE-OFF
lfm25,tool_agent,16,cap8_chunk8192_pollpm_mem0.75,TRADE-OFF
lfm25,tool_agent,17,cap8_chunk8192_pollpm_mem0.8,TRADE-OFF
lfm25,tool_agent,18,cap8_chunk8192_pollpm_mem0.85,TRADE-OFF
lfm25,tool_agent,19,cap8_chunk8192_pollpm_mem0.9,TRADE-OFF
lfm25,tool_agent,20,cap8_chunk8192_polfcfs_mem0.75,TRADE-OFF
lfm25,tool_agent,21,cap8_chunk8192_polfcfs_mem0.8,TRADE-OFF
lfm25,tool_agent,22,cap8_chunk8192_polfcfs_mem0.85,TRADE-OFF
lfm25,tool_agent,23,cap8_chunk8192_polfcfs_mem0.9,TRADE-OFF
lfm25,tool_agent,24,cap16_chunk-1_pollpm_mem0.75,WIN
lfm25,tool_agent,25,cap16_chunk-1_pollpm_mem0.8,WIN
lfm25,tool_agent,26,cap16_chunk-1_pollpm_mem0.85,WIN
lfm25,tool_agent,27,cap16_chunk-1_pollpm_mem0.9,TRADE-OFF
lfm25,tool_agent,28,cap16_chunk-1_polfcfs_mem0.75,WIN
lfm25,tool_agent,29,cap16_chunk-1_polfcfs_mem0.8,WIN
lfm25,tool_agent,30,cap16_chunk-1_polfcfs_mem0.85,WIN
lfm25,tool_agent,31,cap16_chunk-1_polfcfs_mem0.9,WIN
lfm25,tool_agent,32,cap16_chunk2048_pollpm_mem0.75,REGRESSION
lfm25,tool_agent,33,cap16_chunk2048_pollpm_mem0.8,REGRESSION
lfm25,tool_agent,34,cap16_chunk2048_pollpm_mem0.85,REGRESSION
lfm25,tool_agent,35,cap16_chunk2048_pollpm_mem0.9,REGRESSION
lfm25,tool_agent,36,cap16_chunk2048_polfcfs_mem0.75,REGRESSION
lfm25,tool_agent,37,cap16_chunk2048_polfcfs_mem0.8,REGRESSION
lfm25,tool_agent,38,cap16_chunk2048_polfcfs_mem0.85,REGRESSION
lfm25,tool_agent,39,cap16_chunk2048_polfcfs_mem0.9,REGRESSION
lfm25,tool_agent,40,cap16_chunk8192_pollpm_mem0.75,TRADE-OFF
lfm25,tool_agent,41,cap16_chunk8192_pollpm_mem0.8,TRADE-OFF
lfm25,tool_agent,42,cap16_chunk8192_pollpm_mem0.85,TRADE-OFF
lfm25,tool_agent,43,cap16_chunk8192_pollpm_mem0.9,TRADE-OFF
lfm25,tool_agent,44,cap16_chunk8192_polfcfs_mem0.75,WIN
lfm25,tool_agent,45,cap16_chunk8192_polfcfs_mem0.8,WIN
lfm25,tool_agent,46,cap16_chunk8192_polfcfs_mem0.85,WIN
lfm25,tool_agent,47,cap16_chunk8192_polfcfs_mem0.9,WIN
lfm25,tool_agent,48,cap24_chunk-1_pollpm_mem0.75,WIN
lfm25,tool_agent,49,cap24_chunk-1_pollpm_mem0.8,WIN
lfm25,tool_agent,50,cap24_chunk-1_pollpm_mem0.85,TRADE-OFF
lfm25,tool_agent,51,cap24_chunk-1_pollpm_mem0.9,WIN
lfm25,tool_agent,52,cap24_chunk-1_polfcfs_mem0.75,WIN
lfm25,tool_agent,53,cap24_chunk-1_polfcfs_mem0.8,TRADE-OFF
lfm25,tool_agent,54,cap24_chunk-1_polfcfs_mem0.85,WIN
lfm25,tool_agent,55,cap24_chunk-1_polfcfs_mem0.9,WIN
lfm25,tool_agent,56,cap24_chunk2048_pollpm_mem0.75,REGRESSION
lfm25,tool_agent,57,cap24_chunk2048_pollpm_mem0.8,REGRESSION
lfm25,tool_agent,58,cap24_chunk2048_pollpm_mem0.85,REGRESSION
lfm25,tool_agent,59,cap24_chunk2048_pollpm_mem0.9,REGRESSION
lfm25,tool_agent,60,cap24_chunk2048_polfcfs_mem0.75,REGRESSION
lfm25,tool_agent,61,cap24_chunk2048_polfcfs_mem0.8,REGRESSION
lfm25,tool_agent,62,cap24_chunk2048_polfcfs_mem0.85,REGRESSION
lfm25,tool_agent,63,cap24_chunk2048_polfcfs_mem0.9,REGRESSION
lfm25,tool_agent,64,cap24_chunk8192_pollpm_mem0.75,REGRESSION
lfm25,tool_agent,65,cap24_chunk8192_pollpm_mem0.8,WIN
lfm25,tool_agent,66,cap24_chunk8192_pollpm_mem0.85,REGRESSION
lfm25,tool_agent,67,cap24_chunk8192_pollpm_mem0.9,WIN
lfm25,tool_agent,68,cap24_chunk8192_polfcfs_mem0.75,WIN
lfm25,tool_agent,69,cap24_chunk8192_polfcfs_mem0.8,WIN
lfm25,tool_agent,70,cap24_chunk8192_polfcfs_mem0.85,WIN
lfm25,tool_agent,71,cap24_chunk8192_polfcfs_mem0.9,WIN
lfm25,tool_agent,72,cap32_chunk-1_pollpm_mem0.75,WIN
lfm25,tool_agent,73,cap32_chunk-1_pollpm_mem0.8,WIN
lfm25,tool_agent,74,cap32_chunk-1_pollpm_mem0.85,FLAT
lfm25,tool_agent,75,cap32_chunk-1_pollpm_mem0.9,WIN
lfm25,tool_agent,76,cap32_chunk-1_polfcfs_mem0.75,WIN
lfm25,tool_agent,77,cap32_chunk-1_polfcfs_mem0.8,WIN
lfm25,tool_agent,78,cap32_chunk-1_polfcfs_mem0.85,WIN
lfm25,tool_agent,79,cap32_chunk-1_polfcfs_mem0.9,WIN
lfm25,tool_agent,80,cap32_chunk2048_pollpm_mem0.75,REGRESSION
lfm25,tool_agent,81,cap32_chunk2048_pollpm_mem0.8,REGRESSION
lfm25,tool_agent,82,cap32_chunk2048_pollpm_mem0.85,REGRESSION
lfm25,tool_agent,83,cap32_chunk2048_pollpm_mem0.9,REGRESSION
lfm25,tool_agent,84,cap32_chunk2048_polfcfs_mem0.75,REGRESSION
lfm25,tool_agent,85,cap32_chunk2048_polfcfs_mem0.8,REGRESSION
lfm25,tool_agent,86,cap32_chunk2048_polfcfs_mem0.85,REGRESSION
lfm25,tool_agent,87,cap32_chunk2048_polfcfs_mem0.9,REGRESSION
lfm25,tool_agent,88,cap32_chunk8192_pollpm_mem0.75,REGRESSION
lfm25,tool_agent,89,cap32_chunk8192_pollpm_mem0.8,REGRESSION
lfm25,tool_agent,90,cap32_chunk8192_pollpm_mem0.85,TRADE-OFF
lfm25,tool_agent,91,cap32_chunk8192_pollpm_mem0.9,TRADE-OFF
lfm25,tool_agent,92,cap32_chunk8192_polfcfs_mem0.75,WIN
lfm25,tool_agent,93,cap32_chunk8192_polfcfs_mem0.8,WIN
lfm25,tool_agent,94,cap32_chunk8192_polfcfs_mem0.85,WIN
lfm25,tool_agent,95,cap32_chunk8192_polfcfs_mem0.9,TRADE-OFF
lfm25,tool_agent,96,cap48_chunk-1_pollpm_mem0.75,WIN
lfm25,tool_agent,97,cap48_chunk-1_pollpm_mem0.8,TRADE-OFF
lfm25,tool_agent,98,cap48_chunk-1_pollpm_mem0.85,WIN
lfm25,tool_agent,99,cap48_chunk-1_pollpm_mem0.9,WIN
lfm25,tool_agent,100,cap48_chunk-1_polfcfs_mem0.75,WIN
lfm25,tool_agent,101,cap48_chunk-1_polfcfs_mem0.8,WIN
lfm25,tool_agent,102,cap48_chunk-1_polfcfs_mem0.85,WIN
lfm25,tool_agent,103,cap48_chunk-1_polfcfs_mem0.9,WIN
lfm25,tool_agent,104,cap48_chunk2048_pollpm_mem0.75,REGRESSION
lfm25,tool_agent,105,cap48_chunk2048_pollpm_mem0.8,REGRESSION
lfm25,tool_agent,106,cap48_chunk2048_pollpm_mem0.85,REGRESSION
lfm25,tool_agent,107,cap48_chunk2048_pollpm_mem0.9,REGRESSION
lfm25,tool_agent,108,cap48_chunk2048_polfcfs_mem0.75,REGRESSION
lfm25,tool_agent,109,cap48_chunk2048_polfcfs_mem0.8,REGRESSION
lfm25,tool_agent,110,cap48_chunk2048_polfcfs_mem0.85,REGRESSION
lfm25,tool_agent,111,cap48_chunk2048_polfcfs_mem0.9,REGRESSION
lfm25,tool_agent,112,cap48_chunk8192_pollpm_mem0.75,TRADE-OFF
lfm25,tool_agent,113,cap48_chunk8192_pollpm_mem0.8,REGRESSION
lfm25,tool_agent,114,cap48_chunk8192_pollpm_mem0.85,TRADE-OFF
lfm25,tool_agent,115,cap48_chunk8192_pollpm_mem0.9,TRADE-OFF
lfm25,tool_agent,116,cap48_chunk8192_polfcfs_mem0.75,WIN
lfm25,tool_agent,117,cap48_chunk8192_polfcfs_mem0.8,WIN
lfm25,tool_agent,118,cap48_chunk8192_polfcfs_mem0.85,WIN
lfm25,tool_agent,119,cap48_chunk8192_polfcfs_mem0.9,WIN
lfm25,tool_agent,120,cap64_chunk-1_pollpm_mem0.75,WIN
lfm25,tool_agent,121,cap64_chunk-1_pollpm_mem0.8,WIN
lfm25,tool_agent,122,cap64_chunk-1_pollpm_mem0.85,WIN
lfm25,tool_agent,123,cap64_chunk-1_pollpm_mem0.9,WIN
lfm25,tool_agent,124,cap64_chunk-1_polfcfs_mem0.75,WIN
lfm25,tool_agent,125,cap64_chunk-1_polfcfs_mem0.8,WIN
lfm25,tool_agent,126,cap64_chunk-1_polfcfs_mem0.85,WIN
lfm25,tool_agent,127,cap64_chunk-1_polfcfs_mem0.9,TRADE-OFF
lfm25,tool_agent,128,cap64_chunk2048_pollpm_mem0.75,REGRESSION
lfm25,tool_agent,129,cap64_chunk2048_pollpm_mem0.8,REGRESSION
lfm25,tool_agent,130,cap64_chunk2048_pollpm_mem0.85,REGRESSION
lfm25,tool_agent,131,cap64_chunk2048_pollpm_mem0.9,REGRESSION
lfm25,tool_agent,132,cap64_chunk2048_polfcfs_mem0.75,REGRESSION
lfm25,tool_agent,133,cap64_chunk2048_polfcfs_mem0.8,REGRESSION
lfm25,tool_agent,134,cap64_chunk2048_polfcfs_mem0.85,REGRESSION
lfm25,tool_agent,135,cap64_chunk2048_polfcfs_mem0.9,REGRESSION
lfm25,tool_agent,136,cap64_chunk8192_pollpm_mem0.75,REGRESSION
lfm25,tool_agent,137,cap64_chunk8192_pollpm_mem0.8,REGRESSION
lfm25,tool_agent,138,cap64_chunk8192_pollpm_mem0.85,TRADE-OFF
lfm25,tool_agent,139,cap64_chunk8192_pollpm_mem0.9,REGRESSION
lfm25,tool_agent,140,cap64_chunk8192_polfcfs_mem0.75,WIN
lfm25,tool_agent,141,cap64_chunk8192_polfcfs_mem0.8,WIN
lfm25,tool_agent,142,cap64_chunk8192_polfcfs_mem0.85,WIN
lfm25,tool_agent,143,cap64_chunk8192_polfcfs_mem0.9,WIN
lfm25,tool_agent,144,cap96_chunk-1_pollpm_mem0.75,WIN
lfm25,tool_agent,145,cap96_chunk-1_pollpm_mem0.8,WIN
lfm25,tool_agent,146,cap96_chunk-1_pollpm_mem0.85,WIN
lfm25,tool_agent,147,cap96_chunk-1_pollpm_mem0.9,WIN
lfm25,tool_agent,148,cap96_chunk-1_polfcfs_mem0.75,WIN
lfm25,tool_agent,149,cap96_chunk-1_polfcfs_mem0.8,WIN
lfm25,tool_agent,150,cap96_chunk-1_polfcfs_mem0.85,WIN
lfm25,tool_agent,151,cap96_chunk-1_polfcfs_mem0.9,WIN
lfm25,tool_agent,152,cap96_chunk2048_pollpm_mem0.75,REGRESSION
lfm25,tool_agent,153,cap96_chunk2048_pollpm_mem0.8,REGRESSION
lfm25,tool_agent,154,cap96_chunk2048_pollpm_mem0.85,REGRESSION
lfm25,tool_agent,155,cap96_chunk2048_pollpm_mem0.9,REGRESSION
lfm25,tool_agent,156,cap96_chunk2048_polfcfs_mem0.75,REGRESSION
lfm25,tool_agent,157,cap96_chunk2048_polfcfs_mem0.8,REGRESSION
lfm25,tool_agent,158,cap96_chunk2048_polfcfs_mem0.85,TRADE-OFF
lfm25,tool_agent,159,cap96_chunk2048_polfcfs_mem0.9,REGRESSION
lfm25,tool_agent,160,cap96_chunk8192_pollpm_mem0.75,REGRESSION
lfm25,tool_agent,161,cap96_chunk8192_pollpm_mem0.8,WIN
lfm25,tool_agent,162,cap96_chunk8192_pollpm_mem0.85,REGRESSION
lfm25,tool_agent,163,cap96_chunk8192_pollpm_mem0.9,REGRESSION
lfm25,tool_agent,164,cap96_chunk8192_polfcfs_mem0.75,WIN
lfm25,tool_agent,165,cap96_chunk8192_polfcfs_mem0.8,WIN
lfm25,tool_agent,166,cap96_chunk8192_polfcfs_mem0.85,WIN
lfm25,tool_agent,167,cap96_chunk8192_polfcfs_mem0.9,WIN
lfm25,tool_agent,168,cap128_chunk-1_pollpm_mem0.75,WIN
lfm25,tool_agent,169,cap128_chunk-1_pollpm_mem0.8,WIN
lfm25,tool_agent,170,cap128_chunk-1_pollpm_mem0.85,WIN
lfm25,tool_agent,171,cap128_chunk-1_pollpm_mem0.9,WIN
lfm25,tool_agent,172,cap128_chunk-1_polfcfs_mem0.75,WIN
lfm25,tool_agent,173,cap128_chunk-1_polfcfs_mem0.8,WIN
lfm25,tool_agent,174,cap128_chunk-1_polfcfs_mem0.85,WIN
lfm25,tool_agent,175,cap128_chunk-1_polfcfs_mem0.9,WIN
lfm25,tool_agent,176,cap128_chunk2048_pollpm_mem0.75,REGRESSION
lfm25,tool_agent,177,cap128_chunk2048_pollpm_mem0.8,REGRESSION
lfm25,tool_agent,178,cap128_chunk2048_pollpm_mem0.85,REGRESSION
lfm25,tool_agent,179,cap128_chunk2048_pollpm_mem0.9,REGRESSION
lfm25,tool_agent,180,cap128_chunk2048_polfcfs_mem0.75,REGRESSION
lfm25,tool_agent,181,cap128_chunk2048_polfcfs_mem0.8,REGRESSION
lfm25,tool_agent,182,cap128_chunk2048_polfcfs_mem0.85,REGRESSION
lfm25,tool_agent,183,cap128_chunk2048_polfcfs_mem0.9,REGRESSION
lfm25,tool_agent,184,cap128_chunk8192_pollpm_mem0.75,TRADE-OFF
lfm25,tool_agent,185,cap128_chunk8192_pollpm_mem0.8,REGRESSION
lfm25,tool_agent,186,cap128_chunk8192_pollpm_mem0.85,TRADE-OFF
lfm25,tool_agent,187,cap128_chunk8192_pollpm_mem0.9,REGRESSION
lfm25,tool_agent,188,cap128_chunk8192_polfcfs_mem0.75,WIN
lfm25,tool_agent,189,cap128_chunk8192_polfcfs_mem0.8,WIN
lfm25,tool_agent,190,cap128_chunk8192_polfcfs_mem0.85,WIN
lfm25,tool_agent,191,cap128_chunk8192_polfcfs_mem0.9,WIN
